dbcount,filename,premean,premedian,prestd,postmean,postmedian,poststd
50,data_20140721_115856_95594_compute-0-3.local.h5,14.76923076923077,14.0,9.3999454444679813,100.15384615384616,100.0,4.7931575161222248
60,data_20140520_123248_17595.h5,21.888888888888889,16.666666666666668,17.971170328138427,93.888888888888886,93.333333333333343,14.442918112275082
60,data_20140521_090848_17993.h5,20.357142857142858,18.333333333333336,6.0686447686818292,98.095238095238088,100.0,20.629589806391586
60,data_20140522_055626_18272.h5,17.179487179487179,15.0,11.352610553602482,92.948717948717956,91.666666666666671,9.8166960514992709
60,data_20140523_024613_18685.h5,25.11904761904762,25.0,5.6788814699458863,114.88095238095239,114.16666666666667,6.7451877659230499
60,data_20140523_233014_19087.h5,18.717948717948715,18.333333333333336,10.186998025666286,101.41025641025641,103.33333333333334,8.9713059519966496
60,data_20140719_203045_21294.h5,16.944444444444446,14.166666666666668,5.4045123932464261,103.19444444444446,101.66666666666667,6.8703113794920858
60,data_20140720_193239_21856.h5,20.972222222222225,20.0,10.835275661154112,101.25,101.66666666666667,8.1067685898696382
60,data_20140721_155857_22403.h5,11.794871794871794,10.0,7.436818392717937,93.71794871794873,91.666666666666671,8.8232081948122953
60,data_20140722_122930_22791.h5,22.564102564102566,21.666666666666668,9.0935310904129913,106.15384615384616,103.33333333333334,9.4620248641564295
60,data_20140723_091844_23182.h5,17.435897435897438,15.0,9.6852165078236023,94.87179487179489,98.333333333333343,10.10274849065971
60,data_20140731_154821_113639_compute-0-0.local.h5,19.375,18.333333333333336,8.7108914371394626,92.916666666666671,91.666666666666671,19.995369834409534
60,data_20140731_154822_82089_compute-0-2.local.h5,11.555555555555555,13.333333333333334,6.1226442397686718,93.777777777777786,98.333333333333343,21.79874274322226
60,data_20140731_154822_82090_compute-0-2.local.h5,14.487179487179487,13.333333333333334,5.4596421409916891,97.820512820512832,98.333333333333343,10.852218910004318
60,data_20140731_154822_89440_compute-0-3.local.h5,14.305555555555557,13.333333333333334,6.8334565152730686,94.027777777777771,95.0,5.9228343155930254
60,data_20140731_154822_95924_compute-0-1.local.h5,20.972222222222225,19.166666666666668,11.44725129843677,96.944444444444443,96.666666666666671,6.147732329453909
60,data_20140731_154822_95930_compute-0-4.local.h5,14.444444444444445,13.333333333333334,3.2045842584273352,91.666666666666671,90.833333333333343,7.7524841245248641
30,data_20140724_125424_236053_compute-0-2.local.h5,13.846153846153843,13.333333333333334,11.45410761240618,92.820512820512803,93.333333333333343,9.985744825254633
30,data_20140724_125424_243375_compute-0-3.local.h5,11.777777777777777,10.0,14.021902745838617,85.999999999999986,90.0,17.006068011340812
30,data_20140724_125424_3938_compute-0-1.local.h5,18.717948717948719,16.666666666666668,7.9975067339836592,108.71794871794872,110.0,8.1124574459263457
30,data_20140724_125424_4784_compute-0-4.local.h5,14.285714285714286,13.333333333333334,12.084359562332878,96.6666666666667,101.66666666666667,21.24340018175177
30,data_20140724_125424_6704_compute-0-5.local.h5,18.333333333333332,16.666666666666668,10.200019805882931,107.22222222222223,105.0,12.857677291014321
30,data_20140724_125424_6705_compute-0-5.local.h5,26.923076923076923,23.333333333333336,9.6668140277597914,113.58974358974359,110.0,5.8470534620468628
30,data_20140824_115703_32126_compute-0-31.local.h5,35.833333333333336,21.666666666666668,29.614526874832933,109.16666666666669,110.0,13.862601385444115
30,data_20140824_120313_32666_compute-0-31.local.h5,22.222222222222225,20.0,8.4486964308389858,102.77777777777779,103.33333333333334,16.747279793189712
30,data_20140824_120430_74494_compute-0-32.local.h5,13.611111111111112,13.333333333333334,7.5823203896684879,95.277777777777786,90.0,12.669723182527925
30,data_20140824_120439_74618_compute-0-32.local.h5,6.9230769230769234,6.666666666666667,6.3042517195611518,94.615384615384613,96.666666666666671,8.9792416509848234
